,Batch,Classifier,FPS,Memory,Method,Run,Time
1027,4.0,LR,0.016291698991466253,176.0,CA-LBF II,8.0,5.442457772343537e-05
1028,5.0,LR,0.016678752719361856,208.0,CA-LBF II,8.0,4.795861374485037e-05
1029,6.0,LR,0.018255578093306288,208.0,CA-LBF II,8.0,3.990319257225495e-05
1030,7.0,LR,0.017121116043119847,208.0,CA-LBF II,8.0,4.4842342753986735e-05
1031,8.0,LR,0.017490952955367914,208.0,CA-LBF II,8.0,4.9272736350258625e-05
1032,9.0,LR,0.018739352640545145,272.0,CA-LBF II,8.0,5.0481859144273695e-05
1033,10.0,LR,0.018929150892374257,272.0,CA-LBF II,8.0,8.182735233516483e-05
1034,0.0,LR,0.001088139281828074,3920.0,IA-LBF,8.0,3.1909550706001176e-05
1035,1.0,LR,0.001984126984126984,4592.0,IA-LBF,8.0,2.2283668726519807e-05
1036,2.0,LR,0.0018165304268846503,5088.0,IA-LBF,8.0,2.1021222807670552e-05
1037,3.0,LR,0.0016750418760469012,5872.0,IA-LBF,8.0,2.0853157251910432e-05
1038,4.0,LR,0.0015515903801396431,6064.0,IA-LBF,8.0,2.0481849628719477e-05
1039,5.0,LR,0.0014503263234227702,6752.0,IA-LBF,8.0,2.181074006961343e-05
1040,6.0,LR,0.001352265043948614,6944.0,IA-LBF,8.0,1.952035830971973e-05
1041,7.0,LR,0.0012682308180088776,7232.0,IA-LBF,8.0,1.9917121300330528e-05
1042,8.0,LR,0.0012062726176115801,8288.0,IA-LBF,8.0,2.384185791015625e-05
1043,9.0,LR,0.001135718341851221,8448.0,IA-LBF,8.0,1.8569139333871695e-05
1044,10.0,LR,0.001081665765278529,9312.0,IA-LBF,8.0,2.2192577739338297e-05
1045,0.0,LR,0.001088139281828074,144.0,LBF,8.0,2.0768805725933755e-05
1046,1.0,LR,0.001984126984126984,144.0,LBF,8.0,2.1464186287968537e-05
1047,2.0,LR,0.0018165304268846503,144.0,LBF,8.0,2.0557413987123248e-05
1048,3.0,LR,0.0016750418760469012,144.0,LBF,8.0,2.0453187285876666e-05
1049,4.0,LR,0.0015515903801396431,144.0,LBF,8.0,1.9963321790017716e-05
1050,5.0,LR,0.0014503263234227702,144.0,LBF,8.0,2.1401650267220587e-05
1051,6.0,LR,0.001352265043948614,144.0,LBF,8.0,1.89484142866291e-05
1052,7.0,LR,0.0012682308180088776,144.0,LBF,8.0,1.9424564235813016e-05
1053,8.0,LR,0.0012062726176115801,144.0,LBF,8.0,2.360212933886182e-05
1054,9.0,LR,0.001135718341851221,144.0,LBF,8.0,1.8114572042947285e-05
1055,10.0,LR,0.001081665765278529,144.0,LBF,8.0,2.1680370791927797e-05
1056,0.0,SVM,0.0021141649048625794,144.0,CA-LBF I,9.0,2.6697916527316995e-05
1057,1.0,SVM,0.0019342359767891683,176.0,CA-LBF I,9.0,5.202084942593601e-05
1058,2.0,SVM,0.0017857142857142857,176.0,CA-LBF I,9.0,7.689455167843344e-05
1059,3.0,SVM,0.0033222591362126247,176.0,CA-LBF I,9.0,0.00010403909318434084
1060,4.0,SVM,0.0046439628482972135,176.0,CA-LBF I,9.0,0.00012241426061411373
1061,5.0,SVM,0.005113221329437546,208.0,CA-LBF I,9.0,0.0001619187860541005
1062,6.0,SVM,0.006181318681318681,208.0,CA-LBF I,9.0,0.00017211867160484438
1063,7.0,SVM,0.007741935483870968,208.0,CA-LBF I,9.0,0.00017933007125016097
1064,8.0,SVM,0.009714632665452338,208.0,CA-LBF I,9.0,0.0001955202647617885
